Count,Zipcode,Type,Owner Occ?,Purchase Down %,Purchase Amt,Amount Mortgaged,Mtg Tx Pd,Mansion Tax Pd,New Sales Tax Amount,Population,Median Age,Household Income,Median Gross Rent
1,11234,CND,0,30.0,650000,455000.0,8189.999999999999,0.0,9100.0,89976.0,42.6,91379.0,1732.0
1,11234,CND,0,20.0,594500,475600.0,8560.8,0.0,8323.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,40.0,768000,460800.0,8294.4,0.0,10752.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,2.0,650000,638226.0,12445.407,0.0,9100.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,5.0,806000,765700.0,14931.15,0.0,11284.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,10.0,768000,691200.0,13478.4,0.0,10752.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,21.0,690000,548000.0,10686.0,0.0,9660.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,10.0,760000,684000.0,13338.0,0.0,10640.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,0.0,722500,722600.0,14090.7,0.0,10115.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,700000,560000.0,10920.0,0.0,9800.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,3.0,725000,700803.0,13665.6585,0.0,10150.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,37.0,635000,400000.0,7199.999999999999,0.0,8890.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,4.0,660000,635937.0,12400.7715,0.0,9240.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,31.0,1400000,970000.0,18915.0,14000.0,12599.999999999998,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,815000,652000.0,12714.0,0.0,11410.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,1750000,1400000.0,27300.0,17500.0,15749.999999999998,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,1300000,1040000.0,20280.0,13000.0,11700.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,30.0,1333500,933450.0,18202.275,13335.0,12001.5,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,100.0,975000,0.0,0.0,0.0,13650.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,49.0,1270000,650000.0,12675.0,12700.0,11430.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,25.0,1300000,970800.0,18930.6,13000.0,11700.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,50.0,755000,377500.0,6794.999999999999,0.0,10570.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,30.0,770000,539000.0,10510.5,0.0,10780.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,2.0,686000,673574.0,13134.693,0.0,9604.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,17.0,720000,595000.0,11602.5,0.0,10080.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,5.0,625000,593750.0,11578.125,0.0,8750.0,89976.0,42.6,91379.0,1732.0
1,11234,CND,0,36.0,445000,285000.0,5130.0,0.0,6230.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,32.0,630000,430000.0,7739.999999999999,0.0,8820.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,39.0,685000,420000.0,7559.999999999999,0.0,9590.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,742500,594000.0,11583.0,0.0,10395.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,44.0,713000,400000.0,7199.999999999999,0.0,9982.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,810000,647200.0,12620.4,0.0,11340.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,71.0,865000,250000.0,4500.0,0.0,12110.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,50.0,865000,432500.0,7784.999999999999,0.0,12110.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,40.0,715000,429000.0,7721.999999999999,0.0,10010.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,33.0,850000,570000.0,11115.0,0.0,11900.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,739000,591200.0,11528.4,0.0,10346.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,89.0,6316000,676800.0,13197.6,63160.0,56843.99999999999,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,750000,600000.0,11700.0,0.0,10500.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,40.0,815000,489000.0,8802.0,0.0,11410.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,100.0,730000,0.0,0.0,0.0,10220.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,30.0,926000,647200.0,12620.4,0.0,12964.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,100.0,1240000,992000.0,19344.0,12400.0,11160.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,40.0,910000,548250.0,10690.875,0.0,12740.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,15.0,2638000,2242300.0,43724.85,26380.0,23742.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,49.0,1510000,770000.0,15015.0,15100.0,13589.999999999998,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,62.0,2400000,900000.0,17550.0,24000.0,21600.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,100.0,1525000,0.0,0.0,15250.0,13724.999999999998,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,1289000,1031200.0,20108.4,12890.0,11601.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,1475000,1180000.0,23010.0,14750.0,13274.999999999998,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,38.0,1300000,800000.0,15600.0,13000.0,11700.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,32.0,1190000,809000.0,15775.5,11900.0,10710.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,1725000,1380000.0,26910.0,17250.0,15524.999999999998,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,52.0,2450000,950000.0,18525.0,24500.0,22050.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,20.0,1550000,1240000.0,24180.0,15500.0,13949.999999999998,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,30.0,1800000,1260000.0,24570.0,18000.0,16199.999999999998,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,100.0,910000,0.0,0.0,0.0,12740.0,89976.0,42.6,91379.0,1732.0
1,11234,SFR,0,43.0,975000,560000.0,10920.0,0.0,13650.0,89976.0,42.6,91379.0,1732.0
1,11235,CND,0,100.0,930000,0.0,0.0,0.0,13020.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,10.0,900000,810000.0,15795.0,0.0,12600.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,100.0,458000,0.0,0.0,0.0,6412.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,36.0,540000,345000.0,6209.999999999999,0.0,7560.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,17.0,580000,481000.0,8658.0,0.0,8120.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,48.0,690000,360000.0,6479.999999999999,0.0,9660.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,100.0,545000,0.0,0.0,0.0,7630.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,100.0,875000,0.0,0.0,0.0,12250.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,5.0,715000,670000.0,13065.0,0.0,10010.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,20.0,725000,580000.0,11310.0,0.0,10150.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,35.0,610000,396000.0,7127.999999999999,0.0,8540.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,100.0,1150000,0.0,0.0,11500.0,10350.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,805000,644000.0,12558.0,0.0,11270.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,100.0,610000,0.0,0.0,0.0,8540.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,25.0,765000,0.0,0.0,0.0,10710.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,28.0,950000,680000.0,13260.0,0.0,13300.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,100.0,700000,0.0,0.0,0.0,9800.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,44.0,1200000,675000.0,13162.5,12000.0,10800.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,10.0,632000,568800.0,11091.6,0.0,8848.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,760000,608000.0,11856.0,0.0,10640.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,100.0,675000,0.0,0.0,0.0,9450.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,66.0,873000,300000.0,5400.0,0.0,12222.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,100.0,800000,0.0,0.0,0.0,11200.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,100.0,820000,0.0,0.0,0.0,11480.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,995000,796000.0,15522.0,0.0,13930.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,38.0,800000,500000.0,9750.0,0.0,11200.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,2350000,1880000.0,36660.0,23500.0,21150.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,19.0,981000,798534.0,15571.413,0.0,13734.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,25.0,999000,749250.0,14610.375,0.0,13986.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,100.0,950000,0.0,0.0,0.0,13300.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,53.0,1375000,647000.0,12616.5,13750.0,12374.999999999998,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,985000,788000.0,15366.0,0.0,13790.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,26.0,1220000,900000.0,17550.0,12200.0,10980.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,31.0,960000,660000.0,12870.0,0.0,13440.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,30.0,387000,270900.0,4876.2,0.0,5418.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,820000,656000.0,12792.0,0.0,11480.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,460000,368000.0,6623.999999999999,0.0,6440.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,10.0,620000,558000.0,10881.0,0.0,8680.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,20.0,745000,596000.0,11622.0,0.0,10430.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,25.0,680000,510000.0,9945.0,0.0,9520.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,13.0,545000,475000.0,8550.0,0.0,7630.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,15.0,750000,637500.0,12431.25,0.0,10500.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,735000,588000.0,11466.0,0.0,10290.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,494400,395520.0,7119.36,0.0,6921.6,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,355000,284000.0,5112.0,0.0,4970.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,32.0,939000,639000.0,12460.5,0.0,13146.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,5.0,484600,460370.0,8286.66,0.0,6784.400000000001,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,5.0,510000,484500.0,8721.0,0.0,7140.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,777000,621600.0,12121.2,0.0,10878.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,50.0,513000,256500.0,4617.0,0.0,7182.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,690000,552000.0,10764.0,0.0,9660.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,835000,668000.0,13026.0,0.0,11690.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,720000,576000.0,11232.0,0.0,10080.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,350000,280000.0,5040.0,0.0,4900.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,30.0,655000,458500.0,8253.0,0.0,9170.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,10.0,630000,567000.0,11056.5,0.0,8820.0,83069.0,46.7,61320.0,1595.0
1,11235,SFR,0,100.0,410000,0.0,0.0,0.0,5740.0,83069.0,46.7,61320.0,1595.0
1,11206,SFR,0,3.0,425000,412250.0,7420.499999999999,0.0,5950.0,89949.0,30.4,51507.0,1434.0
1,11229,SFR,0,37.0,999000,625000.0,12187.5,0.0,13986.0,81109.0,42.2,72799.0,1586.0
1,11229,CND,0,50.0,535000,267500.0,4815.0,0.0,7490.0,81109.0,42.2,72799.0,1586.0
1,11229,CND,0,36.0,610000,389000.0,7001.999999999999,0.0,8540.0,81109.0,42.2,72799.0,1586.0
1,11229,CND,0,5.0,595000,565250.0,11022.375,0.0,8330.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,35.0,789000,512850.0,10000.575,0.0,11046.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,15.0,730000,620500.0,12099.75,0.0,10220.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,20.0,600000,480000.0,8640.0,0.0,8400.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,10.0,480000,432000.0,7775.999999999999,0.0,6720.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,6.0,685000,647200.0,12620.4,0.0,9590.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,100.0,615000,0.0,0.0,0.0,8610.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,100.0,363000,0.0,0.0,0.0,5082.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,100.0,230000,0.0,0.0,0.0,3220.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,40.0,638000,380000.0,6839.999999999999,0.0,8932.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,20.0,657500,527000.0,10276.5,0.0,9205.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,20.0,620000,496000.0,8928.0,0.0,8680.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,20.0,695000,556000.0,10842.0,0.0,9730.0,81109.0,42.2,72799.0,1586.0
1,11229,SFR,0,0.0,619500,636025.0,12402.4875,0.0,8673.0,81109.0,42.2,72799.0,1586.0
1,11231,CND,0,53.0,2600000,1225000.0,23887.5,26000.0,23400.0,38829.0,37.7,130396.0,2309.0
1,11215,CND,0,90.0,1855000,179255.0,3226.5899999999997,18550.0,16695.0,72014.0,37.2,173899.0,2673.0
1,11215,CND,0,23.0,1150000,885500.0,17267.25,11500.0,10350.0,72014.0,37.2,173899.0,2673.0
1,11216,CND,0,20.0,1090000,872000.0,17004.0,10900.0,9810.0,62373.0,34.2,92684.0,2048.0
1,11205,CND,0,20.0,625000,500000.0,9750.0,0.0,8750.0,50319.0,29.7,74839.0,2107.0
1,11211,CND,0,12.0,1047500,918000.0,17901.0,10475.0,9427.5,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,100.0,1695000,0.0,0.0,16950.0,15254.999999999998,65511.0,31.3,94824.0,2267.0
1,11222,CND,0,66.0,1895000,650000.0,12675.0,18950.0,17055.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,100.0,2150000,0.0,0.0,21500.0,19350.0,40137.0,34.8,126250.0,2479.0
1,11222,CND,0,38.0,1300000,799994.0,15599.883,13000.0,11700.0,40137.0,34.8,126250.0,2479.0
1,11221,CND,0,47.0,945000,500000.0,9750.0,0.0,13230.0,91236.0,32.3,77600.0,1937.0
1,11207,CND,0,10.0,750000,675000.0,13162.5,0.0,10500.0,96801.0,35.4,52569.0,1476.0
1,11226,CND,0,50.0,667500,333750.0,6007.5,0.0,9345.0,101053.0,35.7,75947.0,1672.0
1,11226,CND,0,30.0,700000,490000.0,8820.0,0.0,9800.0,101053.0,35.7,75947.0,1672.0
1,11230,CND,0,33.0,750000,502500.0,9798.75,0.0,10500.0,90245.0,35.8,65051.0,1680.0
1,11230,CND,0,77.0,889000,201277.0,3622.986,0.0,12446.0,90245.0,35.8,65051.0,1680.0
1,11214,CND,0,100.0,603000,0.0,0.0,0.0,8442.0,90796.0,40.6,60152.0,1666.0
1,11229,CND,0,100.0,875000,0.0,0.0,0.0,12250.0,81109.0,42.2,72799.0,1586.0
1,11229,CND,0,28.0,775000,560000.0,10920.0,0.0,10850.0,81109.0,42.2,72799.0,1586.0
1,11234,CND,0,45.0,380000,210000.0,3779.9999999999995,0.0,5320.0,89976.0,42.6,91379.0,1732.0
1,11229,CND,0,88.0,935000,108141.0,1946.5379999999998,0.0,13090.0,81109.0,42.2,72799.0,1586.0
1,11235,CND,0,100.0,350000,0.0,0.0,0.0,4900.0,83069.0,46.7,61320.0,1595.0
1,11201,CND,0,25.0,4150000,3112500.0,60693.75,41500.0,37350.0,69755.0,35.1,163310.0,3110.0
1,11226,CND,0,100.0,700000,0.0,0.0,0.0,9800.0,101053.0,35.7,75947.0,1672.0
1,11217,CND,0,48.0,730000,380000.0,6839.999999999999,0.0,10220.0,43045.0,35.8,152735.0,2651.0
1,11201,CND,0,100.0,2275000,0.0,0.0,22750.0,20475.0,69755.0,35.1,163310.0,3110.0
1,11231,CND,0,100.0,2700000,0.0,0.0,27000.0,24299.999999999996,38829.0,37.7,130396.0,2309.0
1,11231,CND,0,76.0,1050000,0.0,0.0,10500.0,9450.0,38829.0,37.7,130396.0,2309.0
1,11238,CND,0,20.0,2070000,1656000.0,32292.0,20700.0,18630.0,58047.0,35.3,125747.0,2368.0
1,11238,CND,0,25.0,1700000,1275000.0,24862.5,17000.0,15299.999999999998,58047.0,35.3,125747.0,2368.0
1,11221,CND,0,10.0,685000,615000.0,11992.5,0.0,9590.0,91236.0,32.3,77600.0,1937.0
1,11238,CND,0,54.0,1290000,590000.0,11505.0,12900.0,11610.0,58047.0,35.3,125747.0,2368.0
1,11238,CND,0,36.0,1330000,850000.0,16575.0,13300.0,11970.0,58047.0,35.3,125747.0,2368.0
1,11238,CND,0,25.0,1925000,1443750.0,28153.125,19250.0,17325.0,58047.0,35.3,125747.0,2368.0
1,11238,CND,0,100.0,230000,0.0,0.0,0.0,3220.0,58047.0,35.3,125747.0,2368.0
1,11211,CND,0,100.0,940000,0.0,0.0,0.0,13160.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,65.0,851000,300000.0,5400.0,0.0,11914.0,65511.0,31.3,94824.0,2267.0
1,11222,CND,0,20.0,1390000,1112000.0,21684.0,13900.0,12509.999999999998,40137.0,34.8,126250.0,2479.0
1,11214,CND,0,57.0,625000,270000.0,4860.0,0.0,8750.0,90796.0,40.6,60152.0,1666.0
1,11229,CND,0,14.0,753000,650000.0,12675.0,0.0,10542.0,81109.0,42.2,72799.0,1586.0
1,11235,CND,0,20.0,545000,436000.0,7847.999999999999,0.0,7630.0,83069.0,46.7,61320.0,1595.0
1,11235,CND,0,20.0,475000,380000.0,6839.999999999999,0.0,6650.0,83069.0,46.7,61320.0,1595.0
1,11215,CND,0,20.0,675000,540000.0,10530.0,0.0,9450.0,72014.0,37.2,173899.0,2673.0
1,11201,CND,0,23.0,1245000,960000.0,18720.0,12450.0,11205.0,69755.0,35.1,163310.0,3110.0
1,11235,CND,0,100.0,400000,0.0,0.0,0.0,5600.0,83069.0,46.7,61320.0,1595.0
1,11204,CND,0,20.0,708000,566400.0,11044.8,0.0,9912.0,80575.0,34.7,64172.0,1677.0
1,11211,CND,0,20.0,1145000,916000.0,17862.0,11450.0,10305.0,65511.0,31.3,94824.0,2267.0
1,11201,CND,0,25.0,1850000,1387500.0,27056.25,18500.0,16650.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,0,100.0,1900000,0.0,0.0,19000.0,17100.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,0,20.0,1300000,1040000.0,20280.0,13000.0,11700.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,0,48.0,2010000,1050000.0,20475.0,20100.0,18090.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,0,50.0,1900000,950000.0,18525.0,19000.0,17100.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,0,100.0,1785000,0.0,0.0,17850.0,16064.999999999998,69755.0,35.1,163310.0,3110.0
1,11231,CND,0,25.0,2200000,1650000.0,32175.0,22000.0,19800.0,38829.0,37.7,130396.0,2309.0
1,11231,CND,0,30.0,1810000,1267000.0,24706.5,18100.0,16289.999999999998,38829.0,37.7,130396.0,2309.0
1,11215,CND,0,83.0,2450000,408000.0,7343.999999999999,24500.0,22050.0,72014.0,37.2,173899.0,2673.0
1,11238,CND,0,30.0,1780000,1246000.0,24297.0,17800.0,16019.999999999998,58047.0,35.3,125747.0,2368.0
1,11238,CND,0,29.0,2725000,1925000.0,37537.5,27250.0,24524.999999999996,58047.0,35.3,125747.0,2368.0
1,11238,CND,0,57.0,1735000,750000.0,14625.0,17350.0,15614.999999999998,58047.0,35.3,125747.0,2368.0
1,11216,CND,0,100.0,1187500,500000.0,9750.0,11875.0,10687.5,62373.0,34.2,92684.0,2048.0
1,11207,CND,0,28.0,899000,649000.0,12655.5,0.0,12586.0,96801.0,35.4,52569.0,1476.0
1,11233,CND,0,100.0,769492,0.0,0.0,0.0,10772.888,83125.0,35.0,57812.0,1510.0
1,11233,CND,0,6.0,479700,451250.0,8122.499999999999,0.0,6715.8,83125.0,35.0,57812.0,1510.0
1,11221,CND,0,20.0,1270000,1016000.0,19812.0,12700.0,11430.0,91236.0,32.3,77600.0,1937.0
1,11238,CND,0,45.0,2220000,1220000.0,23790.0,22200.0,19980.0,58047.0,35.3,125747.0,2368.0
1,11222,CND,0,71.0,985000,285000.0,5130.0,0.0,13790.0,40137.0,34.8,126250.0,2479.0
1,11211,CND,0,10.0,1850000,1480000.0,28860.0,18500.0,16650.0,65511.0,31.3,94824.0,2267.0
1,11211,CND,0,61.0,765000,295000.0,5310.0,0.0,10710.0,65511.0,31.3,94824.0,2267.0
1,11226,CND,0,100.0,640000,0.0,0.0,0.0,8960.0,101053.0,35.7,75947.0,1672.0
1,11230,CND,0,20.0,900801,720000.0,14040.0,0.0,12611.214,90245.0,35.8,65051.0,1680.0
1,11235,CND,0,100.0,360000,0.0,0.0,0.0,5040.0,83069.0,46.7,61320.0,1595.0
1,11201,CND,1,100.0,5975000,0.0,0.0,59750.0,265170.5,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,20.0,2780000,2224000.0,43368.0,27800.0,123376.40000000001,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,36.0,1675000,1075000.0,20962.5,16750.0,74336.5,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,30.0,1295000,906500.0,17676.75,12950.0,57472.100000000006,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,20.0,1100000,880000.0,17160.0,11000.0,48818.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,100.0,1395000,0.0,0.0,13950.0,61910.100000000006,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,20.0,2950000,2360000.0,46020.0,29500.0,130921.00000000001,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,10.0,2400000,2159760.0,42115.32,24000.0,106512.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,30.0,3350000,2350000.0,45825.0,33500.0,148673.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,30.0,2650000,1855000.0,36172.5,26500.0,117607.00000000001,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,37.0,1625000,1025000.0,19987.5,16250.0,72117.5,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,100.0,1500000,611500.0,11924.25,15000.0,66570.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,100.0,1150000,0.0,0.0,11500.0,51037.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,20.0,1800000,1440000.0,28080.0,18000.0,79884.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,20.0,1115000,892000.0,17394.0,11150.0,49483.700000000004,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,30.0,999000,699000.0,13630.5,0.0,44335.62,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,29.0,1475000,1050000.0,20475.0,14750.0,65460.50000000001,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,50.0,840000,421867.0,7593.606,0.0,37279.200000000004,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,20.0,750000,600000.0,11700.0,0.0,33285.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,100.0,910000,0.0,0.0,0.0,40385.8,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,100.0,1220000,309444.0,5569.991999999999,12200.0,54143.600000000006,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,23.0,775000,593000.0,11563.5,0.0,34394.5,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,100.0,3375000,0.0,0.0,33750.0,149782.5,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,15.0,1625000,1381250.0,26934.375,16250.0,72117.5,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,20.0,770000,616000.0,12012.0,0.0,34172.6,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,25.0,925000,693750.0,13528.125,0.0,41051.5,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,15.0,1170000,1000000.0,19500.0,11700.0,51924.600000000006,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,20.0,830000,664000.0,12948.0,0.0,36835.4,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,58.0,1300000,550000.0,10725.0,13000.0,57694.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,35.0,720000,470000.0,8460.0,0.0,31953.600000000002,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,59.0,765000,0.0,0.0,0.0,33950.700000000004,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,52.0,960000,460000.0,8280.0,0.0,42604.8,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,30.0,885000,619500.0,12080.25,0.0,39276.3,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,23.0,850000,658000.0,12831.0,0.0,37723.0,69755.0,35.1,163310.0,3110.0
1,11217,CND,1,20.0,840000,670000.0,13065.0,0.0,37279.200000000004,43045.0,35.8,152735.0,2651.0
1,11217,CND,1,66.0,1210000,410000.0,7379.999999999999,12100.0,53699.8,43045.0,35.8,152735.0,2651.0
1,11201,CND,1,100.0,900000,0.0,0.0,0.0,39942.0,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,30.0,625000,437500.0,7874.999999999999,0.0,27737.5,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,20.0,1080000,864000.0,16848.0,10800.0,47930.4,69755.0,35.1,163310.0,3110.0
1,11201,CND,1,30.0,2580000,1806000.0,35217.0,25800.0,114500.40000000001,69755.0,35.1,163310.0,3110.0
1,11217,SFR,1,68.0,5500000,1749054.0,34106.553,55000.0,244090.00000000003,43045.0,35.8,152735.0,2651.0
