Type,Address,ZIP,Purchase Amt,Purchase Down %,1st Amount,2nd Amount,CLTV %,Purchase Date,Purchase Type,City,Owner Occ?,Listed for Sale?
SFR,3730 99TH ST,11368,650000,25,487500,,50,11/18/2015,Market,CORONA,1,0
CND,10003 39TH AVE 4A,11368,510000,37,320000,,60,1/6/2020,Market,FLUSHING,1,0
CND,10003 39TH AVE 3A,11368,427000,35,279000,189539,84,7/7/2016,Market,FLUSHING,0,0
CND,10009 39TH AVE 1F,11368,512000,41,300000,,59,2/9/2022,Market,FLUSHING,0,0
CND,10005 39TH AVE 2C,11368,480000,25,360000,,68,4/6/2021,Market,CORONA,1,0
CND,10009 39TH AVE 4E,11368,455000,40,273000,,51,3/11/2020,Market,CORONA,1,0
CND,10009 39TH AVE 2F,11368,320000,50,,,0,9/23/2013,Market,FLUSHING,0,0
CND,10009 39TH AVE 3F,11368,355000,27,,,0,8/22/2014,Market,CORONA,1,0
CND,10009 39TH AVE 4F,11368,368000,46,200000,,32,5/6/2014,Market Flip,FLUSHING,0,0
CND,10023 39TH AVE 2A,11368,260000,100,,,0,11/22/2023,Market,FLUSHING,1,0
CND,10023 39TH AVE 4A,11368,285000,100,,,0,9/2/2015,Market,FLUSHING,0,0
SFR,10506 37TH AVE,11368,720000,100,,,0,11/9/2016,Market,CORONA,0,0
CND,3735 104TH ST 4A,11368,537999,20,430400,,72,1/15/2021,Market,FLUSHING,0,0
CND,3733 107TH ST 2B,11368,200000,100,,,0,2/25/2010,Market,FLUSHING,1,0
CND,10716 37TH AVE 2A,11368,433000,35,280000,,55,6/19/2017,Market,FLUSHING,1,0
CND,10716 37TH AVE 2C,11368,,,,,0,,,FLUSHING,0,0
CND,10716 37TH AVE 3A,11368,430000,33,290000,,62,5/12/2022,Market,FLUSHING,0,0
CND,10716 37TH AVE 4B,11368,499500,40,299700,,58,7/19/2022,Market,CORONA,0,0
CND,10716 37TH AVE 3D,11368,321438,100,,,0,6/7/2013,Market,CORONA,1,0
CND,10716 37TH AVE 5A,11368,283920,65,,,0,11/15/2012,Market,CORONA,1,0
CND,10448 37TH DR 2A,11368,490000,100,,,0,12/8/2021,Market,FLUSHING,0,0
CND,10448 37TH DR 1A,11368,458000,35,297700,,60,12/28/2021,Market,FLUSHING,0,0
CND,10448 37TH DR 2B,11368,526000,,246000,,42,9/6/2019,NonMarket-Family,FLUSHING,0,0
CND,10448 37TH DR 4D,11368,300000,100,,,0,3/12/2014,Market,CORONA,1,0
CND,10461 38TH AVE 2B,11368,398000,100,,,0,4/26/2018,Market,CORONA,1,0
CND,10461 38TH AVE 3A,11368,420000,25,315000,,54,7/12/2016,Market,CORONA,1,0
CND,10463 38TH AVE 2B,11368,497000,40,298200,,56,4/15/2020,Market,CORONA,1,0
CND,10463 38TH AVE 4B,11368,458000,26,338750,,69,4/14/2023,Market,CORONA,0,0
CND,10463 38TH AVE 3A,11368,400000,50,200000,,38,4/12/2016,Market,CORONA,0,0
SFR,10453 39TH AVE,11368,900789,56,400000,,45,4/25/2023,Market,CORONA,0,0
SFR,3813 104TH ST,11368,760000,100,380000,,47,3/21/2023,Market,FLUSHING,0,0
CND,10421 39TH AVE 211D,11368,499000,72,140000,,27,10/28/2021,Market,FLUSHING,1,0
CND,10419 39TH AVE 194B,11368,438000,100,,,0,8/16/2016,Market,CORONA,1,0
CND,10419 39TH AVE 194A,11368,420000,100,,,0,5/31/2016,Market,FLUSHING,0,0
CND,10421 39TH AVE 211C,11368,480000,100,,,0,9/7/2021,Market,FLUSHING,1,0
CND,10421 39TH AVE 214D,11368,465000,46,250000,,53,6/29/2022,Market,CORONA,0,0
CND,3822 108TH ST 2A,11368,2781675,98,45268,,2,5/5/2016,Market,FLUSHING,0,0
CND,3822 108TH ST 3A,11368,2781675,98,45268,,2,5/5/2016,Market,FLUSHING,0,0
CND,3822 108TH ST 2B,11368,2781675,98,45268,,3,5/5/2016,Market,FLUSHING,0,0
CND,10433 39TH AVE 1B,11368,309000,100,,,0,8/2/2013,Market,FLUSHING,0,0
SFR,10434 39TH AVE,11368,475000,100,,,0,7/15/2014,Market,CORONA,1,0
SFR,10468 39TH AVE,11368,460000,100,411000,,44,12/26/2013,Market,FLUSHING,0,0
CND,10464 39TH AVE 2B,11368,452000,20,361600,,76,12/16/2021,Market,CORONA,1,0
SFR,10838 37TH AVE,11368,643999,25,483000,,52,3/9/2016,Market,CORONA,1,0
SFR,10837 37TH DR,11368,680000,50,340000,,49,7/20/2022,Market,FLUSHING,0,0
SFR,10821 37TH DR,11368,795000,20,636000,,84,9/9/2022,Market,CORONA,1,0
SFR,10860 37TH DR,11368,350000,100,,,0,6/6/2014,Market,CORONA,0,0
SFR,3739 108TH ST,11368,400000,100,,,0,3/2/2015,Market,FLUSHING,1,0
CND,3811 108TH ST 1A,11368,10658812,100,18780,,0,7/6/2016,Market,CORONA,1,0
CND,3811 108TH ST 2F,11368,290000,100,,,0,10/28/2014,Market,CORONA,0,0
CND,3811 108TH ST 2B,11368,330000,100,,,0,6/30/2016,Market,FLUSHING,0,0
CND,3811 108TH ST 2C,11368,470000,100,,,0,11/9/2016,Market,CORONA,1,0
CND,3811 108TH ST 2D,11368,510000,100,,,0,11/17/2023,Market,FLUSHING,0,0
CND,3811 108TH ST 2J,11368,470000,100,,,0,7/19/2023,Market,FLUSHING,1,0
CND,3811 108TH ST 3D,11368,440000,50,220000,,45,1/3/2023,Market,CORONA,1,0
CND,3811 108TH ST 4C,11368,520000,29,370000,,67,7/27/2021,Market,FLUSHING,1,0
CND,3811 108TH ST 4B,11368,318000,37,200000,,39,2/26/2015,Market,CORONA,1,0
CND,3811 108TH ST 4J,11368,538000,30,376600,,72,2/7/2019,Market,CORONA,1,0
CND,3811 108TH ST 5H,11368,300000,50,150000,,32,10/10/2014,Market,FLUSHING,1,0
CND,3811 108TH ST 5G,11368,350000,100,,,0,6/10/2016,Market,FLUSHING,1,0
CND,3811 108TH ST 5J,11368,415000,66,140000,,28,7/14/2023,Market,FLUSHING,0,0
CND,3811 108TH ST 5I,11368,318000,100,,,0,3/9/2015,Market,CORONA,1,0
CND,3811 108TH ST 5L,11368,318000,100,,,0,2/5/2015,Market,CORONA,1,0
CND,3811 108TH ST 5K,11368,400000,100,,,0,7/1/2015,Market,CORONA,1,0
CND,3811 108TH ST 6I,11368,320000,40,284700,,67,4/15/2015,Market,CORONA,1,0
CND,3811 108TH ST 6M,11368,420000,100,,,0,5/19/2014,Market,FLUSHING,0,0
CND,3811 108TH ST 6L,11368,380000,100,,,0,7/19/2016,Market,CORONA,0,0
CND,3811 108TH ST 7J,11368,409000,100,,,0,6/9/2016,Market,CORONA,1,0
SFR,11119 38TH AVE,11368,220000,2,216015,,19,6/14/2016,Market,CORONA,1,0
CND,11130 37TH AVE 1A,11368,385000,66,130000,,30,11/28/2022,Market,FLUSHING,1,0
CND,11130 37TH AVE 4A,11368,409000,49,210000,,34,4/22/2015,Market,CORONA,1,0
CND,11128 37TH AVE 3D,11368,305000,100,,,0,11/23/2015,Market,CORONA,0,0
CND,3717 111TH ST 2B,11368,595000,20,476000,,43,1/6/2022,Market,CORONA,0,0
CND,3717 111TH ST 2C,11368,460000,100,,,0,8/28/2015,Market,CORONA,0,0
CND,3717 111TH ST 3A,11368,570000,30,399000,,74,11/2/2020,Market,FLUSHING,1,0
CND,3717 111TH ST 2A,11368,533800,20,425000,,83,7/20/2022,Market,CORONA,1,0
CND,3717 111TH ST 3D,11368,493000,39,300000,9968,57,12/6/2018,Market,CORONA,1,0
CND,3717 111TH ST 4E,11368,503000,50,250000,,49,10/27/2022,Market,CORONA,1,0
CND,3717 111TH ST 4C,11368,490000,100,,,0,6/14/2018,Market,CORONA,1,0
SFR,11225 38TH AVE,11368,830000,15,705500,,84,6/7/2022,Market,CORONA,1,0
SFR,11227 39TH AVE,11368,800000,100,,,0,5/6/2022,Market,CORONA,0,0
CND,11219 39TH AVE 1A,11368,382000,40,229000,,33,6/15/2015,Market,CORONA,1,0
CND,11219 39TH AVE 4B,11368,413000,50,206500,,48,8/4/2023,Market,CORONA,1,0
CND,11219 39TH AVE 2B,11368,419990,30,293993,,67,7/25/2022,Market,CORONA,1,0
CND,11219 39TH AVE 4A,11368,395000,49,200000,,44,6/2/2022,Market,CORONA,1,0
CND,11232 38TH AVE 1A,11368,300000,100,,,0,5/9/2023,Market,CORONA,1,0
CND,11219 39TH AVE 3A,11368,443000,35,287000,,64,7/18/2022,Market,CORONA,0,0
CND,11226 38TH AVE 2A,11368,507000,51,249000,,50,3/24/2022,Market,CORONA,1,0
CND,11226 38TH AVE 3B,11368,465000,5,441750,,90,9/2/2020,Market,CORONA,1,0
CND,11232 38TH AVE 4B,11368,291000,100,,,0,8/13/2015,Market,CORONA,1,0
CND,11226 38TH AVE 3C,11368,490000,100,,,0,12/1/2016,Market,CORONA,0,0
CND,11226 38TH AVE 3A,11368,445500,30,311500,,63,2/11/2022,Market,CORONA,0,0
CND,11226 38TH AVE 5B,11368,376900,100,,,0,2/24/2015,Market,FLUSHING,1,0
CND,11245 39TH AVE 4C,11368,515000,35,334700,,64,12/22/2021,Market,CORONA,0,0
CND,9705 50TH AVE 5A,11368,258000,20,206400,,43,2/19/2021,Market,FLUSHING,1,0
SFR,4725 98TH ST,11368,800000,20,640000,,72,10/17/2023,Market,FLUSHING,1,0
SFR,4723 98TH ST,11368,490000,51,240000,,23,5/22/2014,Market Flip,CORONA,1,0
SFR,4755 98TH PL,11368,600000,3,579975,,67,9/24/2018,Market,CORONA,1,0
SFR,9804 ALSTYNE AVE,11368,688000,44,388000,15920,48,11/28/2018,Market,CORONA,1,0
SFR,5304 96TH ST,11368,518500,57,225000,,27,3/6/2015,Market,FLUSHING,1,0
SFR,5332 96TH ST,11368,550000,100,,,0,4/4/2016,Market Flip,FLUSHING,1,0
SFR,5336 96TH ST,11368,738000,45,,,0,3/23/2017,Market,CORONA,1,0
SFR,9709 55TH AVE,11368,748000,35,486200,,61,9/13/2021,Market,FLUSHING,1,0
SFR,5502 96TH ST,11368,785000,61,,,0,12/26/2018,Market,CORONA,1,0
SFR,5518 96TH ST,11368,820000,,440000,,45,3/9/2020,NonMarket-Family,FLUSHING,0,0
SFR,5539 96TH ST,11368,700000,40,420000,3397,42,11/13/2017,Market,FLUSHING,1,0
SFR,5515 97TH ST,11368,717000,44,279000,,30,11/14/2016,Market,CORONA,1,0
SFR,5505 97TH ST,11368,572256,31,393400,,35,9/16/2016,Market,FLUSHING,0,0
SFR,5517 97TH PL,11368,540000,10,424000,,42,2/11/2014,Market,CORONA,1,0
SFR,5014 102ND ST,11368,880000,10,792000,,88,8/16/2022,Market,CORONA,1,0
SFR,5111 101ST ST,11368,705000,45,387000,,43,4/14/2016,Market,FLUSHING,1,0
CND,5104 101ST ST 6B,11368,365000,100,,,0,9/8/2016,Market,CORONA,1,0
CND,5114 101ST ST 11C,11368,519000,42,300000,,55,1/19/2021,Market,CORONA,1,0
CND,5114 101ST ST 11A,11368,313500,20,250800,,75,6/21/2022,Market,FLUSHING,1,0
CND,5109 99TH ST 12B,11368,500000,30,350000,,69,8/13/2021,Market,CORONA,1,0
SFR,10331 51ST AVE,11368,510000,11,453000,,53,9/25/2018,Market,FLUSHING,0,0
SFR,10422 CORONA AVE,11368,901000,100,,,0,9/2/2021,Market,FLUSHING,1,0
SFR,10437 ALSTYNE AVE,11368,600000,25,450000,,57,3/1/2019,Market,CORONA,1,0
SFR,10111 MARTENSE AVE,11368,765000,25,573750,,79,1/6/2023,Market,FLUSHING,0,0
CND,5510 102ND ST 1A2,11368,410000,50,205000,,39,9/26/2022,Market,FLUSHING,0,0
CND,5510 102ND ST 2A3,11368,345000,100,,,0,8/25/2021,Market,FLUSHING,1,0
CND,5510 102ND ST 1A1,11368,438888,25,329166,,84,3/14/2022,Market,FLUSHING,0,0
CND,5510 102ND ST 3A5,11368,490000,100,,,0,5/31/2017,Market,CORONA,1,0
CND,5510 102ND ST 3A6,11368,475000,47,250000,,50,4/8/2021,Market,FLUSHING,1,0
CND,5441 101ST ST 2B3,11368,348000,50,174000,,49,11/7/2022,Market,FLUSHING,0,0
CND,5441 101ST ST 3B6,11368,550000,10,495000,,88,5/26/2021,Market,FLUSHING,1,0
CND,10214 LEWIS AVE 2E,11368,245000,100,,,0,12/20/2018,Market,CORONA,1,0
CND,10214 LEWIS AVE 3H,11368,315000,21,250000,,75,5/25/2023,Market,FLUSHING,0,0
CND,10214 LEWIS AVE 5J,11368,300000,100,,,0,6/16/2023,Market,FLUSHING,1,0
CND,10214 LEWIS AVE 4J,11368,290000,100,,,0,5/6/2021,Market,FLUSHING,0,0
CND,10214 LEWIS AVE 5F,11368,150000,100,,,0,8/3/2016,Market,CORONA,1,0
SFR,10316 51ST AVE,11368,670000,50,335000,,36,3/13/2015,Market,FLUSHING,0,0
SFR,10315 MARTENSE AVE,11368,450000,44,,,0,7/2/2015,Market,CORONA,1,0
SFR,5769 XENIA ST,11368,745000,100,,,0,10/12/2023,Market,FLUSHING,0,0
SFR,5718 PENROD ST,11368,685000,20,548000,,78,10/18/2023,Market,FLUSHING,1,0
CND,10505 OTIS AVE 1B,11368,365000,100,,,0,8/13/2018,Market,FLUSHING,0,0
CND,10505 OTIS AVE 1A,11368,192000,100,,,0,3/8/2016,Market,FLUSHING,1,0
CND,10505 OTIS AVE 3A,11368,345000,36,220000,,55,9/7/2018,Market,CORONA,1,0
CND,10507 OTIS AVE 1A,11368,156350,37,225000,,69,12/24/2012,Market,CORONA,0,0
CND,10507 OTIS AVE 3A,11368,360000,20,288000,,78,5/7/2020,Market,CORONA,1,0
CND,10509 OTIS AVE 1B,11368,415000,9,378729,,70,4/27/2021,Market,FLUSHING,1,0
CND,10509 OTIS AVE 1A,11368,185000,100,,,0,3/2/2016,Market,FLUSHING,0,0
CND,10509 OTIS AVE 2B,11368,345000,100,,,0,12/10/2021,Market,CORONA,1,0
CND,10511 OTIS AVE 2B,11368,346500,100,,,0,8/4/2021,Market,CORONA,0,0
CND,10511 OTIS AVE 2A,11368,350000,100,,,0,10/16/2023,Market,FLUSHING,0,0
CND,5503 VAN DOREN ST 3B,11368,383000,20,306400,,67,10/21/2020,Market,CORONA,1,0
CND,5409 108TH ST 1B,11368,265000,25,198750,,66,6/28/2022,Market,CORONA,1,0
CND,5409 108TH ST 1A,11368,275000,100,,,0,3/24/2021,Market,FLUSHING,1,0
CND,5409 108TH ST 2A,11368,485000,20,388000,,70,5/17/2022,Market,CORONA,0,0
CND,5409 108TH ST 1D,11368,498000,35,325000,,64,10/6/2022,Market,CORONA,1,0
CND,5409 108TH ST 3C,11368,392000,100,,,0,2/21/2019,Market,CORONA,1,0
CND,5409 108TH ST 4D,11368,205000,100,,,0,7/14/2015,Market,CORONA,0,0
CND,5409 108TH ST 6B,11368,394000,21,311250,,79,9/25/2023,Market,FLUSHING,0,0
CND,5409 108TH ST 5B,11368,320000,20,256000,,68,3/10/2021,Market,FLUSHING,1,0
CND,5409 108TH ST 5C,11368,375000,25,281250,,61,2/3/2017,Market,CORONA,1,0
SFR,5821 PENROD ST,11368,606000,50,300000,,34,3/8/2016,Market,CORONA,0,0
CND,10915 WESTSIDE AVE 1B,11368,320000,100,,,0,1/22/2016,Market,CORONA,1,0
CND,10915 WESTSIDE AVE 1A,11368,450000,35,292500,,65,8/25/2022,Market,CORONA,1,0
CND,10915 WESTSIDE AVE 4A,11368,500000,100,,,0,9/8/2022,Market,FLUSHING,0,0
SFR,11009 SAULTELL AVE,11368,630000,100,,,0,4/20/2015,Market,CORONA,1,0
SFR,5753 VAN DOREN ST,11368,760000,50,380000,,44,3/6/2023,Market,CORONA,1,0
SFR,10926 SAULTELL AVE,11368,745000,10,670500,,80,12/11/2020,Market,FLUSHING,1,0
SFR,11002 SAULTELL AVE,11368,810000,40,486000,,51,4/6/2021,Market,CORONA,1,0
SFR,11014 SAULTELL AVE,11368,800000,30,560000,,65,3/28/2022,Market,FLUSHING,1,0
SFR,5812 VAN CLEEF ST,11368,900000,30,630000,,74,8/8/2022,Market,CORONA,1,0
CND,5803 VAN CLEEF ST 1B,11368,183000,100,,,0,2/18/2014,Market,FLUSHING,0,0
CND,10302 42ND AVE 1C,11368,616500,100,,,0,7/19/2022,Market,FLUSHING,0,0
CND,10302 42ND AVE 4D,11368,375000,49,,,0,3/7/2016,Market,CORONA,1,0
CND,10302 42ND AVE 4C,11368,428000,44,240000,,40,2/24/2017,Market,CORONA,1,0
SFR,10243 NICOLLS AVE,11368,700000,25,525000,11231,65,11/15/2018,Market,CORONA,0,0
CND,10229 NICOLLS AVE A2A,11368,279000,100,,,0,10/13/2015,Market,FLUSHING,0,0
CND,10229 NICOLLS AVE A2D,11368,210000,30,147000,,34,9/13/2013,Market,CORONA,1,0
CND,10229 NICOLLS AVE A3B,11368,332000,100,,,0,8/5/2016,Market,CORONA,1,0
CND,10221 NICOLLS AVE B2C,11368,380000,,,,0,6/10/2019,NonMarket-Family,CORONA,0,0
SFR,4719 102ND ST,11368,208000,100,459000,,49,4/3/2000,Market,FLUSHING,0,0
SFR,10424 ROOSEVELT AVE,11368,700000,50,,,0,7/3/2013,Market,FLUSHING,1,0
SFR,10411 44TH AVE,11368,650000,40,390000,,43,10/7/2016,Market,CORONA,1,0
SFR,10420 45TH AVE,11368,800000,20,640000,,71,10/5/2021,Market,CORONA,1,0
SFR,10449 46TH AVE,11368,720000,21,568000,,78,8/3/2023,Market,FLUSHING,1,0
SFR,10469 46TH AVE,11368,780000,40,468000,16135,51,4/3/2017,Market,CORONA,1,0
SFR,10431 47TH AVE,11368,612000,41,360000,14811,49,1/23/2017,Market,CORONA,1,0
CND,10424 46TH AVE 1B,11368,340000,47,180000,,35,4/27/2015,Market,FLUSHING,0,0
CND,10422 46TH AVE 3A,11368,330000,40,198000,,57,8/5/2022,Market,FLUSHING,0,0
CND,10422 46TH AVE 2B,11368,335000,100,,,0,11/13/2018,Market,CORONA,1,0
CND,10424 46TH AVE 3B,11368,245000,20,196000,,50,2/23/2015,Market,FLUSHING,0,0
CND,10424 46TH AVE 2B,11368,230000,100,,,0,4/23/2015,Market,CORONA,1,0
SFR,10443 49TH AVE,11368,640000,45,350000,,45,3/2/2017,Market,CORONA,1,0
SFR,4918 106TH ST,11368,580000,100,341000,,40,5/24/2017,Market,FLUSHING,1,0
SFR,10818 42ND AVE,11368,790000,40,474000,,53,11/3/2021,Market,CORONA,0,0
SFR,10840 42ND AVE,11368,665000,56,290000,11512,25,8/11/2014,Market,CORONA,1,0
CND,4209 108TH ST 3D,11368,235000,100,,,0,4/11/2016,Market,FLUSHING,0,0
CND,4209 108TH ST 2D,11368,220000,55,100000,,24,9/23/2014,Market,FLUSHING,0,0
SFR,10821 44TH AVE,11368,575000,100,,,0,6/29/2022,Market,FLUSHING,1,0
SFR,10816 45TH AVE,11368,810000,100,,,0,6/30/2021,Market,FLUSHING,1,0
SFR,10852 45TH AVE,11368,625000,100,,,0,2/5/2021,Market,FLUSHING,1,0
SFR,10859 49TH AVE,11368,820000,40,490000,,58,8/25/2022,Market,FLUSHING,1,0
SFR,10826 49TH AVE,11368,680000,100,,,0,9/23/2016,Market,FLUSHING,0,0
SFR,4918 111TH ST 1,11368,875000,100,,,0,6/7/2022,Market,CORONA,1,0
CND,10831 50TH AVE 2A,11368,585000,100,,,0,11/16/2022,Market,CORONA,0,0
CND,10831 50TH AVE 2B,11368,562500,40,337500,,68,8/31/2022,Market,CORONA,0,0
CND,10831 50TH AVE 3A,11368,486720,65,170000,,33,4/9/2021,Market,FLUSHING,1,0
SFR,10838 50TH AVE,11368,2350000,100,,,0,8/1/2022,Market,CORONA,1,0
SFR,5008 111TH ST,11368,1700000,29,1550000,,53,8/3/2016,Market,FLUSHING,0,0
SFR,10821 52ND AVE,11368,365000,100,433800,,47,6/24/2015,Market,FLUSHING,0,0
SFR,10816 53RD AVE,11368,768000,31,530000,,70,12/8/2021,Market,CORONA,1,0
SFR,11185 41ST AVE,11368,726000,20,580800,,72,12/23/2021,Market,CORONA,0,0
SFR,11157 41ST AVE,11368,660000,40,396000,,56,7/7/2022,Market,FLUSHING,0,0
SFR,11131 42ND AVE,11368,795000,25,596250,,72,3/24/2022,Market,FLUSHING,1,0
SFR,11128 42ND AVE,11368,209000,100,437500,,48,5/11/2015,Market,FLUSHING,1,0
SFR,11178 42ND AVE,11368,560100,40,567000,,62,4/9/2015,Market,FLUSHING,0,0
CND,132-27A 27A 41ST RD 1F,11355,305000,100,312000,,69,5/1/2015,Market,FLUSHING,0,0
CND,13307 41ST AVE 1A,11355,730000,100,415000,,8,5/27/2014,Market,FLUSHING,0,0
CND,13307 41ST AVE 2B,11355,260000,100,200000,,35,6/12/2014,Market,FLUSHING,0,0
CND,13307 41ST AVE 3B,11355,485000,30,339500,,70,10/5/2022,Market,FLUSHING,0,0
CND,13305 41ST AVE 4A,11355,370000,100,,,0,2/12/2016,Market,FLUSHING,0,0
CND,13305 41ST AVE 1ACA,11355,660000,40,396000,,31,8/25/2022,Market,FLUSHING,0,0
CND,13215 41ST AVE 3F,11355,365040,100,,,0,9/24/2015,Market,FLUSHING,1,0
CND,13215 41ST AVE 3C,11355,525000,52,250000,,42,2/8/2022,Market,FLUSHING,0,0
CND,13215 41ST AVE 6A,11355,655000,100,,,0,2/16/2021,Market,FLUSHING,1,0
CND,13215 41ST AVE 6E,11355,202800,100,,,0,9/16/2015,Market,FLUSHING,1,0
CND,13215 41ST AVE 6C,11355,520000,100,,,0,9/8/2021,Market,FLUSHING,1,0
CND,13259 41ST RD 2C,11355,600000,40,360000,,53,6/6/2022,Market,FLUSHING,0,0
CND,13259 41ST RD 5A,11355,575000,100,,,0,4/4/2016,Market,FLUSHING,0,0
CND,13259 41ST RD 6C,11355,590000,100,,,0,9/17/2015,Market,FLUSHING,1,0
CND,13259 41ST RD 7A,11355,680000,,484000,,58,6/17/2019,NonMarket-Family,FLUSHING,1,0
CND,13259 41ST RD 7B,11355,660000,100,,,0,6/29/2022,Market,FLUSHING,0,0
CND,4105 COLLEGE POINT BLVD 2D,11355,570000,40,340000,,54,4/4/2022,Market,FLUSHING,0,0
CND,4105 COLLEGE POINT BLVD 2G,11355,630000,50,315000,,50,10/25/2023,Market,FLUSHING,0,0
CND,4105 COLLEGE POINT BLVD 3D,11355,482000,75,,,0,5/5/2015,Market,FLUSHING,0,0
CND,4105 COLLEGE POINT BLVD 5A,11355,695000,100,,,0,11/6/2017,Market,FLUSHING,1,0
CND,4105 COLLEGE POINT BLVD 7I,11355,550000,40,330000,,50,7/31/2020,Market,FLUSHING,1,0
CND,13249 41ST RD 2B,11355,550000,100,,,0,3/16/2023,Market,FLUSHING,0,0
CND,13235 41ST RD 3E,11355,460000,100,,,0,6/12/2023,Market,FLUSHING,1,0
CND,13235 41ST RD 6E,11355,470000,64,,,0,9/27/2016,Market,FLUSHING,1,0
CND,13235 41ST RD 6D,11355,590000,100,,,0,2/27/2013,Market Flip,FLUSHING,0,0
CND,13235 41ST RD 11A,11355,870000,100,,,0,3/3/2023,Market,FLUSHING,0,0
CND,13218 41ST AVE 4D,11355,270000,100,,,0,8/30/2016,Market,FLUSHING,1,0
CND,13218 41ST AVE 4C,11355,380000,100,,,0,8/30/2016,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 2D,11355,565000,40,339000,,52,11/23/2020,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 3B,11355,635000,69,200000,,31,9/30/2022,Market,FLUSHING,0,0
CND,13203 SANFORD AVE 3A,11355,410000,100,,,0,11/1/2018,Market,FLUSHING,0,0
CND,13203 SANFORD AVE 3F,11355,620000,100,,,0,1/31/2023,Market,FLUSHING,0,0
CND,13203 SANFORD AVE 3H,11355,618000,40,370800,,61,4/11/2022,Market,FLUSHING,0,0
CND,13203 SANFORD AVE 5A,11355,410000,44,340000,,69,1/27/2017,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 3G,11355,453000,100,,,0,11/6/2013,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 5E,11355,610000,40,366000,,55,7/7/2021,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 5B,11355,595000,42,345000,,52,2/10/2020,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 5F,11355,433000,30,303750,,37,3/20/2013,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 5D,11355,475000,100,,,0,10/31/2014,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 5G,11355,520000,62,,,0,4/27/2015,Market,FLUSHING,0,0
CND,13203 SANFORD AVE 6F,11355,640000,64,230000,,33,11/26/2018,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 7D,11355,625000,46,340000,,48,12/20/2017,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 7B,11355,660000,35,,,0,6/7/2018,Market,FLUSHING,1,0
CND,13203 SANFORD AVE 7E,11355,632000,35,410800,,62,12/14/2018,Market,FLUSHING,0,0
CND,13235 SANFORD AVE L5,11355,340000,100,,,0,4/14/2020,Market,FLUSHING,1,0
CND,13235 SANFORD AVE LC,11355,642000,60,256000,,40,8/7/2023,Market,FLUSHING,0,0
CND,13235 SANFORD AVE 103,11355,410000,100,,,0,7/14/2023,Market,FLUSHING,1,0
CND,13235 SANFORD AVE 2C,11355,380000,100,,,0,10/18/2022,Market,FLUSHING,0,0
CND,13235 SANFORD AVE 2M,11355,652000,100,,,0,6/30/2023,Market,FLUSHING,0,0
CND,13235 SANFORD AVE 3C,11355,399990,43,,,0,10/8/2020,Market,FLUSHING,1,0
CND,13235 SANFORD AVE 3L,11355,410000,100,,,0,11/17/2021,Market,FLUSHING,0,0
CND,13235 SANFORD AVE 3K,11355,540000,100,,,0,10/9/2018,Market,FLUSHING,1,0
CND,13235 SANFORD AVE 6,11355,440000,25,330000,,70,6/8/2022,Market,FLUSHING,0,0
CND,13235 SANFORD AVE 517,11355,560137,100,,,0,3/10/2016,Market,FLUSHING,1,0
CND,13235 SANFORD AVE 608,11355,532000,100,,,0,6/14/2021,Market,FLUSHING,1,0
CND,13235 SANFORD AVE 6A,11355,680000,40,408000,,62,8/12/2022,Market,FLUSHING,0,0
CND,13235 SANFORD AVE 6K,11355,473000,60,190000,,36,5/15/2023,Market,FLUSHING,0,0
CND,13235 SANFORD AVE 6F,11355,348000,100,,,0,3/18/2016,Market,FLUSHING,0,0
CND,13324 41ST AVE 3C,11355,530000,40,320000,,36,8/24/2021,Market,FLUSHING,1,0
CND,13328 41ST AVE 4B,11355,668000,40,400800,,53,8/12/2022,Market,FLUSHING,1,0
CND,13308 41ST AVE 3,11355,600000,42,350000,,58,6/7/2023,Market,FLUSHING,1,0
CND,13336 41ST RD 3B,11355,540000,100,,,0,2/22/2023,Market,FLUSHING,1,0
CND,13336 41ST RD 5E,11355,610000,100,,,0,3/19/2019,Market,FLUSHING,1,0
CND,13336 41ST RD 6B,11355,405000,100,,,0,3/12/2013,Market,FLUSHING,0,0
CND,13336 41ST RD 8E,11355,730000,32,499500,,69,6/10/2022,Market,FLUSHING,1,0
CND,13336 41ST RD 8B,11355,610000,51,,,0,1/8/2018,Market,FLUSHING,1,0
CND,13336 41ST RD 12C,11355,335000,48,,,0,2/25/2015,Market,FLUSHING,0,0
CND,13336 41ST RD 14E,11355,660000,30,462000,,62,6/7/2021,Market,FLUSHING,1,0
CND,13336 41ST RD 14C,11355,305000,100,,,0,6/12/2014,Market,FLUSHING,1,0
CND,13336 41ST RD 14D,11355,170000,100,,,0,3/22/2022,Market,FLUSHING,1,0
CND,13336 41ST RD PHC,11355,490000,25,367500,,69,3/11/2022,Market,FLUSHING,0,0
CND,13347 SANFORD AVE 5C,11355,630000,100,,,0,6/3/2015,Market,FLUSHING,0,0
